DATE,tempmax,tempmin,temp,humidity,precip,windspeed,sealevelpressure,conditions,Year,month,dayofweek,temp_range
2023-01-14,17.7,10.0,13.0,82.0,0.0,18.4,1016.5,Partially cloudy,2023,1,5,7.699999999999999
2023-01-15,16.4,5.0,10.5,59.6,0.0,21.1,1015.5,Clear,2023,1,6,11.399999999999999
2023-01-16,17.6,4.8,10.6,61.2,0.0,13.0,1016.8,Clear,2023,1,0,12.8
2023-01-17,18.7,4.9,11.3,55.1,0.0,14.8,1017.4,Clear,2023,1,1,13.799999999999999
2023-01-18,18.4,5.6,11.0,60.1,0.0,11.2,1019.3,Clear,2023,1,2,12.799999999999999
2023-01-19,21.1,7.1,14.3,54.4,0.0,7.6,1019.0,Partially cloudy,2023,1,3,14.000000000000002
2023-01-20,22.6,11.0,16.2,62.1,0.0,13.0,1017.3,Partially cloudy,2023,1,4,11.600000000000001
2023-01-21,22.4,9.3,15.1,80.0,0.0,7.6,1016.8,Clear,2023,1,5,13.099999999999998
2023-01-22,23.0,10.0,15.6,72.4,0.0,9.4,1016.0,Partially cloudy,2023,1,6,13.0
2023-01-23,24.8,10.0,16.6,68.2,0.0,11.2,1015.3,Partially cloudy,2023,1,0,14.8
2023-01-24,20.6,13.8,17.1,81.5,0.0,16.6,1014.1,Partially cloudy,2023,1,1,6.800000000000001
2023-01-25,18.6,12.4,15.5,91.8,0.0,11.2,1015.9,Partially cloudy,2023,1,2,6.200000000000001
2023-01-26,16.2,12.0,14.2,94.1,0.0,14.8,1018.5,Partially cloudy,2023,1,3,4.199999999999999
2023-01-27,19.8,7.0,12.9,65.8,0.0,16.6,1018.3,Clear,2023,1,4,12.8
2023-01-28,22.6,5.0,13.5,68.6,0.0,13.0,1015.2,Clear,2023,1,5,17.6
2023-01-29,17.0,9.4,13.0,91.8,6.597,14.8,1014.9,"Rain, Partially cloudy",2023,1,6,7.6
2023-01-30,18.6,12.0,14.5,93.5,14.299,27.7,1018.2,"Rain, Partially cloudy",2023,1,0,6.600000000000001
2023-01-31,19.4,12.0,14.7,92.9,0.0,19.7,1018.9,Partially cloudy,2023,1,1,7.399999999999999
2023-02-01,20.0,10.0,14.2,82.0,0.0,18.4,1017.8,Partially cloudy,2023,2,2,10.0
2023-02-02,23.6,9.0,15.8,68.0,0.0,18.4,1016.5,Clear,2023,2,3,14.600000000000001
2023-02-03,23.3,9.0,16.2,68.8,0.0,14.8,1016.4,Clear,2023,2,4,14.3
2023-02-04,24.7,11.5,17.2,65.8,0.0,18.4,1014.0,Clear,2023,2,5,13.2
2023-02-05,25.0,12.0,17.5,67.1,0.0,14.8,1012.7,Clear,2023,2,6,13.0
2023-02-06,27.8,11.3,19.7,65.2,0.0,9.6,1011.8,Clear,2023,2,0,16.5
2023-02-07,24.8,13.0,18.4,70.0,0.0,17.3,1011.7,Clear,2023,2,1,11.8
2023-02-08,24.0,11.0,16.9,60.1,0.0,17.3,1014.1,Clear,2023,2,2,13.0
2023-02-09,28.2,11.0,19.3,60.8,0.0,11.2,1012.6,Clear,2023,2,3,17.2
2023-02-10,28.8,14.0,21.2,61.0,0.0,9.6,1011.3,Clear,2023,2,4,14.8
2023-02-11,26.8,15.6,20.1,74.9,0.0,17.3,1013.6,Clear,2023,2,5,11.200000000000001
2023-02-12,23.0,12.0,17.3,49.7,0.0,23.8,1017.9,Clear,2023,2,6,11.0
2023-02-13,22.1,9.0,15.5,41.8,0.0,29.7,1016.1,Clear,2023,2,0,13.100000000000001
2023-02-14,25.2,10.5,17.2,43.2,0.0,18.4,1015.9,Clear,2023,2,1,14.7
2023-02-15,27.0,11.0,18.6,52.7,0.0,16.6,1013.4,Clear,2023,2,2,16.0
2023-02-16,27.4,12.8,19.8,67.8,0.0,7.6,1014.9,Clear,2023,2,3,14.599999999999998
2023-02-17,28.3,15.3,21.1,72.5,0.0,10.1,1016.0,Partially cloudy,2023,2,4,13.0
2023-02-18,28.8,14.3,21.0,70.9,0.0,11.2,1015.4,Partially cloudy,2023,2,5,14.5
2023-02-19,29.9,14.4,21.7,69.3,0.0,9.0,1014.3,Partially cloudy,2023,2,6,15.499999999999998
2023-02-20,32.0,15.7,23.3,63.3,0.0,13.0,1011.3,Partially cloudy,2023,2,0,16.3
2023-02-21,30.5,17.0,22.8,67.4,0.0,13.0,1010.7,Clear,2023,2,1,13.5
2023-02-22,27.2,16.0,21.3,71.5,0.0,10.1,1012.8,Partially cloudy,2023,2,2,11.2
2023-02-23,28.5,15.0,21.0,60.9,0.0,16.6,1013.0,Clear,2023,2,3,13.5
2023-02-24,29.3,13.3,20.7,58.3,0.0,13.7,1014.8,Partially cloudy,2023,2,4,16.0
2023-02-25,29.7,14.3,21.7,61.2,0.0,9.4,1016.6,Clear,2023,2,5,15.399999999999999
2023-02-26,31.2,15.4,23.3,56.3,0.0,9.4,1017.9,Clear,2023,2,6,15.799999999999999
2023-02-27,31.5,16.7,23.5,57.0,0.0,11.2,1017.6,Clear,2023,2,0,14.8
2023-02-28,30.0,16.0,22.8,55.1,0.0,18.4,1017.7,Partially cloudy,2023,2,1,14.0
2023-03-01,29.0,19.0,23.3,46.8,0.06,14.8,1019.0,"Rain, Partially cloudy",2023,3,2,10.0
2023-03-02,30.5,16.7,23.5,56.6,0.0,13.0,1019.1,Clear,2023,3,3,13.8
2023-03-03,31.0,17.0,23.6,59.3,0.0,14.2,1019.5,Clear,2023,3,4,14.0
2023-03-04,26.0,18.6,22.3,57.3,0.0,17.4,1019.8,Partially cloudy,2023,3,5,7.399999999999999
2023-03-05,30.2,17.6,23.5,55.0,0.0,15.1,1018.5,Partially cloudy,2023,3,6,12.599999999999998
2023-03-06,29.6,17.0,23.1,57.2,0.0,18.4,1016.2,Clear,2023,3,0,12.600000000000001
2023-03-07,30.4,17.4,23.5,50.3,0.0,14.2,1015.8,Partially cloudy,2023,3,1,13.0
2023-03-08,29.2,17.2,23.4,51.6,0.0,13.0,1016.9,Partially cloudy,2023,3,2,12.0
2023-03-09,29.2,18.7,23.9,51.0,0.0,13.0,1017.0,Partially cloudy,2023,3,3,10.5
2023-03-10,29.9,17.3,23.7,60.7,0.0,14.8,1015.9,Clear,2023,3,4,12.599999999999998
2023-03-11,31.6,18.0,24.5,53.1,0.0,13.0,1015.6,Clear,2023,3,5,13.600000000000001
2023-03-12,33.1,17.3,25.3,46.2,0.0,11.2,1014.9,Clear,2023,3,6,15.8
2023-03-13,33.0,18.9,25.7,50.6,0.0,13.0,1013.5,Partially cloudy,2023,3,0,14.100000000000001
2023-03-14,32.7,20.0,25.8,54.9,0.0,14.8,1010.7,Clear,2023,3,1,12.700000000000003
2023-03-15,33.5,19.5,26.2,49.9,0.0,8.8,1009.6,Partially cloudy,2023,3,2,14.0
2023-03-16,32.4,21.7,26.3,44.6,0.0,14.8,1010.4,Partially cloudy,2023,3,3,10.7
2023-03-17,29.0,19.7,24.2,49.3,0.0,11.2,1012.0,Partially cloudy,2023,3,4,9.3
2023-03-18,25.0,18.0,20.7,80.7,4.298,19.0,1011.4,"Rain, Overcast",2023,3,5,7.0
2023-03-19,26.0,17.0,20.8,84.0,5.331,15.9,1009.3,"Rain, Partially cloudy",2023,3,6,9.0
2023-03-20,25.7,16.0,20.0,81.4,10.896,25.9,1008.1,"Rain, Partially cloudy",2023,3,0,9.7
2023-03-21,24.0,16.0,19.9,81.5,0.0,7.6,1009.3,Partially cloudy,2023,3,1,8.0
2023-03-22,28.0,16.2,21.2,74.5,0.0,14.8,1010.8,Partially cloudy,2023,3,2,11.8
2023-03-23,29.6,17.0,23.4,61.3,0.0,12.7,1009.4,Partially cloudy,2023,3,3,12.600000000000001
2023-03-24,28.0,19.0,22.2,71.5,10.597,18.4,1009.1,"Rain, Partially cloudy",2023,3,4,9.0
2023-03-25,28.7,17.0,22.8,70.7,0.0,16.6,1011.8,Partially cloudy,2023,3,5,11.7
2023-03-26,30.1,18.2,24.2,51.4,0.0,14.8,1011.6,Clear,2023,3,6,11.900000000000002
2023-03-27,27.9,18.0,23.0,58.9,0.0,17.2,1010.8,Clear,2023,3,0,9.899999999999999
2023-03-28,30.1,17.6,24.1,52.6,0.0,18.5,1010.4,Partially cloudy,2023,3,1,12.5
2023-03-29,32.5,18.5,24.9,53.3,7.716,20.5,1010.8,"Rain, Partially cloudy",2023,3,2,14.0
2023-03-30,31.9,18.0,23.5,63.6,15.403,26.8,1009.3,"Rain, Partially cloudy",2023,3,3,13.899999999999999
2023-03-31,26.6,17.2,20.7,81.2,0.712,10.7,1008.9,"Rain, Partially cloudy",2023,3,4,9.400000000000002
2023-04-01,28.0,17.0,21.0,79.7,3.149,13.0,1009.7,"Rain, Partially cloudy",2023,4,5,11.0
2023-04-02,29.2,17.2,23.3,68.0,0.0,18.4,1008.6,Partially cloudy,2023,4,6,12.0
2023-04-03,31.1,18.8,24.7,59.8,0.0,14.8,1007.2,Clear,2023,4,0,12.3
2023-04-04,30.0,18.3,24.5,57.9,13.61,18.8,1009.7,"Rain, Partially cloudy",2023,4,1,11.7
2023-04-05,32.0,18.0,25.0,47.2,0.0,14.8,1010.3,Clear,2023,4,2,14.0
2023-04-06,32.0,18.8,25.8,37.6,0.0,14.8,1012.5,Partially cloudy,2023,4,3,13.2
2023-04-07,32.9,18.2,26.1,34.6,0.0,16.6,1014.2,Clear,2023,4,4,14.7
2023-04-08,33.1,19.0,26.4,30.3,0.0,14.8,1014.6,Clear,2023,4,5,14.100000000000001
2023-04-09,35.0,18.2,27.3,31.5,0.0,14.8,1014.6,Clear,2023,4,6,16.8
2023-04-10,34.1,18.2,27.1,31.0,0.0,14.8,1012.7,Partially cloudy,2023,4,0,15.900000000000002
2023-04-11,36.2,19.2,28.5,31.0,0.0,16.6,1011.9,Clear,2023,4,1,17.000000000000004
2023-04-12,36.0,23.5,29.6,32.1,0.0,18.4,1011.4,Partially cloudy,2023,4,2,12.5
2023-04-13,38.0,21.3,30.4,29.3,0.0,14.8,1009.5,Partially cloudy,2023,4,3,16.7
2023-04-14,38.3,22.6,30.9,26.3,0.0,16.6,1008.8,Partially cloudy,2023,4,4,15.699999999999996
2023-04-15,40.1,22.9,32.3,24.7,0.0,10.6,1008.1,Clear,2023,4,5,17.200000000000003
2023-04-16,40.0,24.9,32.9,26.4,0.0,14.8,1007.0,Partially cloudy,2023,4,6,15.100000000000001
2023-04-17,40.0,23.9,32.3,30.0,0.0,13.2,1007.2,Partially cloudy,2023,4,0,16.1
2023-04-18,39.0,24.5,32.9,31.6,0.0,14.9,1008.3,Partially cloudy,2023,4,1,14.5
2023-04-19,37.3,25.0,31.4,35.1,0.0,18.4,1006.0,Partially cloudy,2023,4,2,12.299999999999997
2023-04-20,34.8,25.0,29.2,40.0,1.023,27.7,1003.2,"Rain, Partially cloudy",2023,4,3,9.799999999999997
2023-04-21,35.5,23.0,29.2,35.1,0.0,17.3,1004.2,Partially cloudy,2023,4,4,12.5
2023-04-22,35.5,22.7,29.5,29.1,0.0,18.4,1005.4,Partially cloudy,2023,4,5,12.8
2023-04-23,31.0,24.0,27.1,28.2,0.0,18.4,1007.5,Partially cloudy,2023,4,6,7.0
2023-04-24,33.2,22.0,26.9,35.0,0.0,16.6,1010.5,Partially cloudy,2023,4,0,11.200000000000003
2023-04-25,34.0,21.7,27.6,36.3,0.0,16.6,1011.8,Partially cloudy,2023,4,1,12.3
2023-04-26,35.9,22.6,29.1,35.5,0.0,9.4,1008.5,Partially cloudy,2023,4,2,13.299999999999997
2023-04-27,37.8,23.0,29.9,33.6,0.0,14.8,1007.9,Partially cloudy,2023,4,3,14.799999999999997
2023-04-28,34.0,24.0,28.3,40.3,0.0,19.8,1009.0,Partially cloudy,2023,4,4,10.0
2023-04-29,32.7,23.8,27.9,43.4,0.0,15.2,1008.3,Partially cloudy,2023,4,5,8.900000000000002
2023-04-30,30.2,22.3,26.0,55.6,0.255,14.8,1007.3,"Rain, Overcast",2023,4,6,7.899999999999999
2023-05-01,24.9,20.0,21.7,89.7,11.969,14.8,1007.9,"Rain, Partially cloudy",2023,5,0,4.899999999999999
2023-05-02,27.8,21.0,23.4,82.1,0.1,15.5,1009.3,"Rain, Partially cloudy",2023,5,1,6.800000000000001
2023-05-03,29.8,19.7,22.8,85.4,27.311,18.4,1010.4,"Rain, Partially cloudy",2023,5,2,10.100000000000001
2023-05-04,31.0,18.6,24.6,71.2,0.0,9.4,1010.2,Partially cloudy,2023,5,3,12.399999999999999
2023-05-05,33.1,21.7,27.9,56.9,0.0,11.2,1008.2,Partially cloudy,2023,5,4,11.400000000000002
2023-05-06,35.0,23.0,28.6,49.4,0.0,27.7,1006.5,Partially cloudy,2023,5,5,12.0
2023-05-07,37.0,22.9,29.4,46.3,3.492,15.3,1005.4,"Rain, Partially cloudy",2023,5,6,14.100000000000001
2023-05-08,35.6,23.1,29.2,53.0,0.0,20.5,1004.7,Partially cloudy,2023,5,0,12.5
2023-05-09,37.0,22.5,30.3,35.8,0.0,14.8,1007.0,Clear,2023,5,1,14.5
2023-05-10,36.1,24.0,30.5,24.8,0.0,14.8,1006.7,Clear,2023,5,2,12.100000000000001
2023-05-11,39.4,22.1,31.1,29.0,0.0,12.6,1007.2,Clear,2023,5,3,17.299999999999997
2023-05-12,41.0,22.9,32.8,27.9,0.0,13.0,1005.8,Clear,2023,5,4,18.1
2023-05-13,40.1,25.1,33.5,31.6,0.0,14.8,1005.1,Clear,2023,5,5,15.0
2023-05-14,40.0,28.5,33.6,30.8,0.0,14.8,1002.3,Partially cloudy,2023,5,6,11.5
2023-05-15,41.0,27.0,33.9,27.6,0.0,21.3,1002.0,Partially cloudy,2023,5,0,14.0
2023-05-16,39.0,28.0,33.4,30.4,0.0,22.9,1004.1,Partially cloudy,2023,5,1,11.0
2023-05-17,40.2,27.3,33.3,33.3,0.0,14.8,1005.3,Partially cloudy,2023,5,2,12.900000000000002
2023-05-18,36.0,24.0,29.8,50.9,8.536,33.5,1009.6,"Rain, Partially cloudy",2023,5,3,12.0
2023-05-19,38.0,25.1,32.1,39.2,0.0,19.6,1006.8,Clear,2023,5,4,12.899999999999999
2023-05-20,40.0,25.1,33.5,32.9,0.0,14.8,1004.5,Clear,2023,5,5,14.899999999999999
2023-05-21,42.2,26.1,35.7,27.5,0.0,14.8,1004.4,Clear,2023,5,6,16.1
2023-05-22,44.0,28.9,37.4,24.6,0.0,25.2,1004.2,Clear,2023,5,0,15.100000000000001
2023-05-23,44.0,31.8,36.9,25.0,0.0,28.4,1004.8,Partially cloudy,2023,5,1,12.2
2023-05-24,33.0,26.0,30.0,46.3,0.0,18.4,1006.1,Partially cloudy,2023,5,2,7.0
2023-05-25,35.3,22.0,28.9,52.1,4.987,30.6,1005.3,"Rain, Partially cloudy",2023,5,3,13.299999999999997
2023-05-26,33.3,22.8,28.2,52.6,0.0,14.8,1006.4,Partially cloudy,2023,5,4,10.499999999999996
2023-05-27,33.5,20.0,27.4,65.0,18.179,20.5,1006.2,"Rain, Partially cloudy",2023,5,5,13.5
2023-05-28,34.0,25.0,30.1,59.1,0.0,12.6,1006.8,Partially cloudy,2023,5,6,9.0
2023-05-29,34.0,22.8,27.2,68.5,6.924,15.7,1008.9,"Rain, Partially cloudy",2023,5,0,11.2
2023-05-30,34.7,22.0,27.1,68.7,31.162,59.4,1008.6,"Rain, Partially cloudy",2023,5,1,12.700000000000003
2023-05-31,30.5,22.0,25.2,81.3,3.354,26.9,1007.8,"Rain, Partially cloudy",2023,5,2,8.5
2023-06-01,31.3,21.8,26.0,73.3,0.2,18.4,1007.5,"Rain, Partially cloudy",2023,6,3,9.5
2023-06-02,33.4,22.5,28.5,53.9,0.0,11.2,1006.3,Partially cloudy,2023,6,4,10.899999999999999
2023-06-03,35.5,24.4,30.4,49.0,0.0,12.9,1006.1,Clear,2023,6,5,11.100000000000001
2023-06-04,33.0,25.0,29.4,60.3,2.582,13.2,1005.7,"Rain, Partially cloudy",2023,6,6,8.0
2023-06-05,37.2,25.9,31.7,52.6,0.0,18.4,1004.2,Partially cloudy,2023,6,0,11.300000000000004
2023-06-06,38.0,24.0,31.5,48.1,0.34,14.8,1004.0,"Rain, Partially cloudy",2023,6,1,14.0
2023-06-07,38.0,25.9,32.4,39.3,0.0,13.7,1003.8,Clear,2023,6,2,12.100000000000001
2023-06-08,39.0,26.0,33.8,35.1,0.0,18.4,1003.1,Clear,2023,6,3,13.0
2023-06-09,40.1,28.8,33.8,40.9,0.0,19.7,1000.3,Partially cloudy,2023,6,4,11.3
2023-06-10,41.0,28.4,34.4,39.5,0.0,16.6,998.8,Partially cloudy,2023,6,5,12.600000000000001
2023-06-11,38.0,27.0,32.8,48.5,0.574,20.5,999.7,"Rain, Partially cloudy",2023,6,6,11.0
2023-06-12,40.0,29.0,34.9,45.1,0.0,22.2,998.6,Partially cloudy,2023,6,0,11.0
2023-06-13,41.2,31.2,36.5,39.7,0.0,32.7,998.5,Clear,2023,6,1,10.000000000000004
2023-06-14,40.1,30.0,35.4,40.4,0.0,26.0,999.5,Partially cloudy,2023,6,2,10.100000000000001
2023-06-15,37.0,29.0,33.6,44.6,0.0,21.8,1001.0,Partially cloudy,2023,6,3,8.0
2023-06-16,38.1,28.0,32.0,56.2,8.195,22.9,1000.9,"Rain, Partially cloudy",2023,6,4,10.100000000000001
2023-06-17,37.6,28.8,32.5,62.0,0.299,13.0,1001.0,"Rain, Partially cloudy",2023,6,5,8.8
2023-06-18,35.5,29.0,31.5,66.2,0.597,15.7,1000.9,"Rain, Partially cloudy",2023,6,6,6.5
2023-06-19,33.2,26.0,28.6,81.0,8.701,16.6,999.9,"Rain, Partially cloudy",2023,6,0,7.200000000000003
2023-06-20,36.9,27.0,31.6,67.8,0.598,14.8,999.7,"Rain, Partially cloudy",2023,6,1,9.899999999999999
2023-06-21,36.3,26.0,31.0,71.7,0.075,14.8,1000.9,"Rain, Partially cloudy",2023,6,2,10.299999999999997
2023-06-22,36.5,29.0,32.4,68.1,0.851,14.2,1000.9,"Rain, Partially cloudy",2023,6,3,7.5
2023-06-23,36.8,27.0,32.8,69.8,6.464,14.8,1000.6,"Rain, Partially cloudy",2023,6,4,9.799999999999997
2023-06-24,36.4,30.0,32.2,69.2,0.0,14.8,1000.0,Partially cloudy,2023,6,5,6.399999999999999
2023-06-25,30.0,24.8,26.4,93.6,47.208,20.7,1002.1,"Rain, Partially cloudy",2023,6,6,5.199999999999999
2023-06-26,31.4,26.0,28.8,86.1,1.194,13.0,1002.2,"Rain, Partially cloudy",2023,6,0,5.399999999999999
2023-06-27,33.4,26.0,29.5,86.9,4.338,14.8,1001.1,"Rain, Partially cloudy",2023,6,1,7.399999999999999
2023-06-28,34.9,27.0,29.6,85.0,2.091,18.4,1002.1,"Rain, Partially cloudy",2023,6,2,7.899999999999999
2023-06-29,32.9,24.7,28.8,87.6,21.0,15.3,1001.5,"Rain, Partially cloudy",2023,6,3,8.2
2023-06-30,32.0,25.0,28.2,90.7,23.415,14.8,999.9,"Rain, Partially cloudy",2023,6,4,7.0
2023-07-01,33.7,26.1,29.5,83.4,0.0,11.2,1000.6,Partially cloudy,2023,7,5,7.600000000000001
2023-07-02,35.3,27.0,30.8,75.7,0.0,9.4,1001.2,Partially cloudy,2023,7,6,8.299999999999997
2023-07-03,37.5,29.0,32.8,69.9,0.0,10.6,1000.6,Partially cloudy,2023,7,0,8.5
2023-07-04,35.0,26.0,31.2,78.9,2.261,26.3,999.3,"Rain, Partially cloudy",2023,7,1,9.0
2023-07-05,33.8,26.0,29.9,86.0,7.091,27.7,999.4,"Rain, Partially cloudy",2023,7,2,7.799999999999997
2023-07-06,29.9,26.0,28.3,91.9,3.045,14.8,1001.3,"Rain, Partially cloudy",2023,7,3,3.8999999999999986
2023-07-07,33.3,27.0,29.7,84.6,0.0,16.6,1002.0,Partially cloudy,2023,7,4,6.299999999999997
2023-07-08,29.0,26.0,27.2,97.1,117.318,14.8,1001.9,"Rain, Overcast",2023,7,5,3.0
2023-07-09,30.0,25.9,26.9,98.1,114.902,11.2,1001.2,"Rain, Overcast",2023,7,6,4.100000000000001
2023-07-10,31.0,25.9,27.4,96.7,6.954,13.0,1001.4,"Rain, Partially cloudy",2023,7,0,5.100000000000001
2023-07-11,32.0,26.0,28.4,89.8,0.448,9.4,1001.6,"Rain, Partially cloudy",2023,7,1,6.0
2023-07-12,32.0,27.0,29.3,88.1,0.896,11.2,1001.0,"Rain, Partially cloudy",2023,7,2,5.0
2023-07-13,32.7,27.0,29.7,88.1,1.701,16.6,1001.1,"Rain, Partially cloudy",2023,7,3,5.700000000000003
2023-07-14,32.6,27.0,29.5,88.9,1.494,14.8,1002.2,"Rain, Partially cloudy",2023,7,4,5.600000000000001
2023-07-15,33.8,26.0,29.5,87.0,13.747,13.0,1001.8,"Rain, Partially cloudy",2023,7,5,7.799999999999997
2023-07-16,33.1,26.7,29.0,89.1,7.851,13.0,1001.8,"Rain, Partially cloudy",2023,7,6,6.400000000000002
2023-07-17,33.0,28.0,30.5,86.2,0.0,11.2,1000.9,Partially cloudy,2023,7,0,5.0
2023-07-18,32.0,28.0,29.4,92.2,0.644,13.0,1000.7,"Rain, Overcast",2023,7,1,4.0
2023-07-19,35.0,28.0,30.9,82.6,0.0,14.8,1000.5,Partially cloudy,2023,7,2,7.0
2023-07-20,36.8,29.0,32.8,70.8,0.0,9.4,1000.5,Partially cloudy,2023,7,3,7.799999999999997
2023-07-21,37.1,30.0,33.2,71.7,0.0,14.8,1002.0,Partially cloudy,2023,7,4,7.100000000000001
2023-07-22,35.3,29.0,32.1,77.2,0.0,18.4,1004.2,Partially cloudy,2023,7,5,6.299999999999997
2023-07-23,35.3,29.0,32.1,72.4,0.17,20.5,1004.4,"Rain, Partially cloudy",2023,7,6,6.299999999999997
2023-07-24,37.0,29.0,32.5,70.6,0.0,18.4,1001.9,Partially cloudy,2023,7,0,8.0
2023-07-25,34.9,29.0,31.3,80.9,0.0,14.8,1002.3,Partially cloudy,2023,7,1,5.899999999999999
2023-07-26,30.4,25.0,27.7,92.1,31.643,14.8,1004.2,"Rain, Partially cloudy",2023,7,2,5.399999999999999
2023-07-27,34.0,27.0,29.6,84.6,0.5,11.2,1003.1,"Rain, Partially cloudy",2023,7,3,7.0
2023-07-28,33.0,25.0,28.7,87.6,10.585,14.8,1001.2,"Rain, Overcast",2023,7,4,8.0
2023-07-29,31.0,25.9,27.9,92.3,5.701,11.2,1000.5,"Rain, Partially cloudy",2023,7,5,5.100000000000001
2023-07-30,33.9,26.0,29.7,82.9,0.0,13.0,999.6,Partially cloudy,2023,7,6,7.899999999999999
2023-07-31,34.3,28.0,31.1,78.3,0.0,14.8,999.1,Partially cloudy,2023,7,0,6.299999999999997
2023-08-01,35.4,28.0,31.4,74.7,0.0,16.6,998.3,Partially cloudy,2023,8,1,7.399999999999999
2023-08-02,34.9,28.0,30.7,78.9,4.253,18.4,999.0,"Rain, Partially cloudy",2023,8,2,6.899999999999999
2023-08-03,35.0,27.2,30.6,81.3,7.492,18.4,999.0,"Rain, Partially cloudy",2023,8,3,7.800000000000001
2023-08-04,33.1,27.0,29.3,86.7,47.116,16.6,1001.3,"Rain, Partially cloudy",2023,8,4,6.100000000000001
2023-08-05,33.0,26.0,29.5,88.3,6.597,14.8,1002.7,"Rain, Overcast",2023,8,5,7.0
2023-08-06,34.5,29.0,31.4,73.4,0.0,22.3,1000.2,Partially cloudy,2023,8,6,5.5
2023-08-07,33.2,28.0,30.3,70.7,0.0,17.8,997.9,Partially cloudy,2023,8,0,5.200000000000003
2023-08-08,36.3,27.0,31.0,67.9,0.0,19.8,998.7,Partially cloudy,2023,8,1,9.299999999999997
2023-08-09,34.4,28.1,31.4,66.1,0.0,22.1,1002.5,Partially cloudy,2023,8,2,6.299999999999997
2023-08-10,34.3,28.0,30.8,71.0,0.17,16.6,1004.4,"Rain, Partially cloudy",2023,8,3,6.299999999999997
2023-08-11,34.8,28.0,31.3,66.4,0.0,15.2,1004.5,Partially cloudy,2023,8,4,6.799999999999997
2023-08-12,35.0,28.0,31.6,61.4,0.0,18.4,1002.3,Partially cloudy,2023,8,5,7.0
2023-08-13,34.2,28.0,30.9,65.7,0.0,16.4,1000.3,Partially cloudy,2023,8,6,6.200000000000003
2023-08-14,34.2,28.0,30.7,70.0,0.0,13.0,1003.9,Partially cloudy,2023,8,0,6.200000000000003
2023-08-15,33.2,27.0,30.1,80.5,1.664,13.0,1004.6,"Rain, Partially cloudy",2023,8,1,6.200000000000003
2023-08-16,35.1,28.2,31.9,72.2,3.585,16.6,1004.1,"Rain, Partially cloudy",2023,8,2,6.900000000000002
2023-08-17,35.9,29.0,32.2,63.8,0.0,15.2,1003.7,Partially cloudy,2023,8,3,6.899999999999999
2023-08-18,36.2,29.0,32.6,64.0,0.0,16.6,1003.5,Partially cloudy,2023,8,4,7.200000000000003
2023-08-19,34.0,25.0,30.6,82.1,17.975,13.0,1003.7,"Rain, Partially cloudy",2023,8,5,9.0
2023-08-20,35.6,29.0,31.9,75.2,0.0,14.8,1004.3,Partially cloudy,2023,8,6,6.600000000000001
2023-08-21,36.9,29.0,32.6,74.0,0.0,10.1,1003.0,Partially cloudy,2023,8,0,7.899999999999999
2023-08-22,35.3,28.0,31.1,80.9,0.0,18.4,1001.1,Partially cloudy,2023,8,1,7.299999999999997
2023-08-23,28.9,27.0,27.6,92.4,5.936,14.8,1000.5,"Rain, Overcast",2023,8,2,1.8999999999999986
2023-08-24,32.1,26.0,29.1,75.8,0.0,14.8,999.9,Partially cloudy,2023,8,3,6.100000000000001
2023-08-25,34.4,26.7,30.4,68.1,0.0,14.8,1000.0,Partially cloudy,2023,8,4,7.699999999999999
2023-08-26,34.5,27.0,30.8,63.6,0.0,17.8,1001.8,Partially cloudy,2023,8,5,7.5
2023-08-27,35.0,27.0,30.9,58.5,0.0,17.8,1001.6,Partially cloudy,2023,8,6,8.0
2023-08-28,34.9,27.0,30.7,62.5,0.0,24.0,1001.8,Partially cloudy,2023,8,0,7.899999999999999
2023-08-29,35.0,27.0,31.5,61.5,0.0,17.3,1003.8,Partially cloudy,2023,8,1,8.0
2023-08-30,35.6,28.0,31.6,62.8,0.0,16.6,1005.7,Partially cloudy,2023,8,2,7.600000000000001
2023-08-31,35.7,27.4,31.9,61.7,0.0,15.2,1006.4,Partially cloudy,2023,8,3,8.300000000000004
2023-09-01,36.2,28.0,32.4,60.6,0.0,18.4,1006.2,Clear,2023,9,4,8.200000000000003
2023-09-02,38.3,28.7,33.3,46.1,0.0,19.4,1004.0,Clear,2023,9,5,9.599999999999998
2023-09-03,36.0,28.0,31.9,54.4,0.0,16.6,1003.7,Clear,2023,9,6,8.0
2023-09-04,36.1,27.4,31.6,58.2,0.0,16.6,1003.4,Clear,2023,9,0,8.700000000000003
2023-09-05,36.9,27.0,32.0,61.0,0.0,12.2,1004.1,Partially cloudy,2023,9,1,9.899999999999999
2023-09-06,36.2,27.0,31.6,59.1,0.0,9.4,1005.1,Partially cloudy,2023,9,2,9.200000000000003
2023-09-07,36.9,28.0,30.8,65.3,0.149,14.8,1004.6,"Rain, Partially cloudy",2023,9,3,8.899999999999999
2023-09-08,35.6,26.0,30.4,66.4,0.0,18.4,1004.6,Partially cloudy,2023,9,4,9.600000000000001
2023-09-09,31.0,25.0,27.2,87.2,25.701,23.0,1004.2,"Rain, Partially cloudy",2023,9,5,6.0
2023-09-10,28.1,24.0,25.6,96.6,24.673,14.8,1002.1,"Rain, Overcast",2023,9,6,4.100000000000001
2023-09-11,32.0,25.0,27.7,85.8,0.149,11.2,1002.5,"Rain, Partially cloudy",2023,9,0,7.0
2023-09-12,33.1,25.9,29.1,79.4,0.0,9.4,1002.9,Partially cloudy,2023,9,1,7.200000000000003
